site,energy
0,1.0661810886709873
2,0.9157044454585804
0,1.250182417280825
2,0.4430942426461391
0,1.202730850525995
1,1.1505355966705786
1,0.8078835070613763
0,1.118219067378732
0,0.5198587797866594
1,0.5733658507574654
0,0.7742428152771472
1,1.3663895961280428
1,0.9399124259588794
1,1.5426526470358208
1,1.1195480218059988
2,0.2078180802871538
1,1.398704586110966
1,1.2595991562354245
2,0.5388785531573475
1,0.9550265905496076
2,0.6722429880696204
1,1.3501852495284083
0,0.846230643277921
0,1.1877088265562747
1,0.9519847032842113
0,1.1813988721635242
2,0.9590110733684588
1,1.0992019061288252
1,1.498710399303434
0,2.162224288784782
0,1.0614462702923222
2,1.077865218910688
1,0.6836551968011682
1,1.2464273786693516
0,0.7168177065245231
0,0.3816444981424171
2,0.9010171433038752
0,1.4006107625552895
0,1.6113369572353775
0,1.3635697492559875
1,1.501229385051886
0,0.974901304678384
1,0.6358425800929678
2,0.6761232539463435
0,1.0278216239889844
0,1.5358104111693924
0,1.0703526590676242
0,1.5400308759038808
0,1.7924209771961164
0,1.004513743031396
0,1.5097179888812216
0,1.5197985831595693
0,1.1482731573884752
2,0.7324722904805869
1,0.6203370673562745
2,0.8370020364811805
0,0.8859578197370865
1,1.26570237186678
0,0.6355797496368045
0,1.3710002369895742
0,0.8593066529210776
1,1.2810023718654993
0,1.2097576655337452
2,0.8295949519766996
0,0.4149918285712035
1,0.7088291962974727
0,1.163356354262306
1,0.851001952055128
2,0.328975941000749
0,0.9308355678695096
0,0.8811502753686681
0,0.6426132090376209
1,0.8107008364690954
0,0.7378893442061667
2,0.778179292438949
0,1.3764221837067785
0,0.7244557106447473
1,1.0067752479732237
0,1.7675408741807832
0,0.8279786673480767
0,1.1176075997494754
1,0.7301165073201463
1,1.1978918343583582
0,1.191250042384695
2,1.3156886647773265
0,0.7076109522838563
0,1.428710615150239
1,1.0153471138426071
1,0.9242786152678945
0,1.2046919529951192
0,1.633413481150452
1,0.7214190103120421
0,1.1094629729960843
2,0.4295418705101501
1,1.086307985625638
1,0.5602062364213216
0,1.9977416160599564
2,1.3376088102542107
0,0.5776772338313259
2,0.6993114326635345
2,0.5927997845338377
0,1.1715945788726003
1,0.9033243984927142
2,0.5089460589798749
0,0.8922699080963525
1,0.8887682862679755
2,0.2444804808508256
1,0.9658037068739986
0,0.9804311134500372
0,1.305190679025487
0,0.9038290375777348
0,1.133752452807698
0,0.5991751208122199
1,1.5786654630650228
2,0.806546440666521
0,0.6296553438359642
0,1.271269656649224
1,1.1898890958697166
1,0.6832998279676872
2,1.0209366641864228
0,2.050901710849189
0,0.6332618991247612
0,1.7070253314307129
0,1.2324905026143815
0,1.345997591195669
0,0.3996992184282247
0,0.5137743529645045
1,1.0138519236835464
1,1.2245806570443856
0,0.7380979332869513
0,1.023817800625637
2,0.5148380391036972
0,0.7073454840655695
0,0.5021642043223071
1,1.3222478015930523
0,1.3312218800887772
0,1.3228687086191822
1,0.6175497718836598
0,1.1183043400571362
0,1.085754921675686
1,0.9050106717663188
0,1.5420578734036212
0,0.6226251883189775
0,1.274443022986758
0,0.9663629584611622
1,1.1953961631546113
0,1.4526318900221913
1,1.9952352217654843
0,1.089233653787291
1,0.6935437733669687
0,0.8894936149454788
0,0.9818249774045282
2,0.6046019942345421
0,0.8742082195747107
1,1.204134016158719
0,1.155182487750494
1,0.6037317274563065
0,1.257543239663505
2,0.4345567576168774
0,0.7827258196606972
2,1.0217276821434484
0,1.3811813484431346
1,1.118758181800331
1,0.5697124924744794
0,0.7776323262700657
1,0.4538920199490233
1,0.9867100810478168
0,0.6670835773896884
0,1.2151261455703093
0,1.1886271331280245
1,1.5185133835504407
1,1.2859628125744955
1,0.9833156511366504
1,0.5349606585640212
1,1.6455063934494696
1,0.953646953578186
2,0.2811236097729759
0,1.2189993699695378
1,0.9149192512668374
2,1.886881982448413
0,1.0165823177065365
0,1.1815008972354244
1,0.5555523165026834
2,0.7872837937317624
0,2.238937216882105
0,0.7594749407292624
0,1.0735759396475828
1,1.29237801092904
0,1.4678759253777676
0,0.7374563926620676
1,1.0417780852312712
0,0.8869435975882434
1,0.7590969249969247
0,1.0781595080624131
2,0.6205106811898987
0,0.5922754483542567
1,0.7792999105524242
0,1.2840990022541536
0,1.0982428092515866
0,0.7139002829912896
2,0.8338248260728277
2,0.7288239986422013
1,1.4665419614848352
0,0.4399984023975212
1,0.8534613857943336
1,1.5491362946383456
1,0.8174459821405544
1,1.0284405066811928
1,0.7962614289385217
0,0.7297604970065095
0,1.2065047342538835
1,0.5954207963561131
0,1.28852594521618
1,1.0927602762229756
0,1.3512645630968318
0,1.261727049485387
2,1.149320494590711
2,0.8050877377870205
2,0.5493087097283413
2,0.384401573538971
0,1.1979858659021296
1,1.3061346022406617
1,1.3485666325187815
2,0.5835276597096226
2,0.5521844702213814
1,1.3166125812751377
1,0.8721354654729228
0,0.8863003791630042
0,1.400405182915847
0,1.7661005258904066
0,1.842332774929277
0,1.22657616541278
1,1.0057257891424456
0,1.0392779622790158
2,0.7208995489855534
1,0.6631665082357305
0,1.1469328155245078
2,0.397835422400931
1,1.7166818831071833
0,0.5004713060122867
0,1.170505724714701
0,0.3342866417418016
0,0.8253533420150347
0,0.9389811464463376
1,0.708143356098446
1,1.5627118777535438
0,1.1474454475435332
0,0.8056065403882253
0,1.5941096650368527
0,0.8698007574787424
2,0.362846172315926
2,0.5660282693103795
1,1.0750533761610068
1,1.347742235158876
2,1.3945089172314058
0,1.0150482751238885
2,0.7789684013498555
2,0.5158851834679012
1,0.8404106318315597
0,0.7065063213921552
1,1.177422302031801
0,0.9549722304273024
0,1.313617008753055
1,0.4498077974241141
0,0.4880897761734104
0,0.6944700049115831
0,0.7662157386229187
2,0.9066637085250422
0,0.950962516336176
0,0.4854262199901562
0,1.1202032557487769
1,0.5068841569652687
0,0.6068407476570319
0,1.1582080465562958
1,1.374299719289354
0,0.9430880649653056
1,1.207035583696495
0,1.1549301731515698
1,0.783098126994503
0,1.105958056053964
0,1.471743406350127
1,0.7470913338309516
1,1.0780796765106977
0,0.8958523224073359
2,1.1959493354935375
0,1.529491413558672
2,0.4615620279543009
0,0.8935140082812723
1,1.7683836822290564
2,0.5694861852949205
1,1.017460064268675
0,1.330601773442195
1,1.1481231105108796
0,1.593400279477918
0,0.9965699427980316
1,0.9287340572136036
0,1.6018868999184992
1,0.9256366082013296
2,0.6395480418996375
2,0.4858887696163948
2,1.4019892227526602
0,0.9243786578971368
0,1.002218241349738
0,1.2283430572060756
2,0.6398401517488992
0,1.413763174193206
0,0.9351552907385798
0,0.6823721590261018
0,1.659116323714103
0,0.9846001381292248
0,1.1330528200965082
2,0.8236487142511917
0,1.277310771188866
2,0.3783088466739008
0,0.884552389723126
0,0.7579701769003581
0,0.4913266768399466
0,1.4281687402295802
0,1.1716335025299154
1,0.7676585300352485
0,0.595619703473572
0,0.6383514329907602
0,2.2576722281066264
0,0.88290974559186
0,0.9396209346814456
0,1.5564000189811509
2,0.8718570483152162
0,1.161477095132625
1,0.8414963329902894
0,1.291158600473978
1,0.9835429215766568
0,1.3802964796469173
0,1.1936691565607025
0,0.9751463877523756
1,1.03126939981928
1,1.446035009037986
1,1.1990745277188353
0,1.3756828019105567
0,0.980332017818057
0,1.1394571620593863
0,0.8899906999180853
2,0.4578560364378174
2,0.754499291432355
0,0.9664230097582164
0,0.758807394119799
2,1.2030460481337852
1,1.0491648202886386
0,1.7610087074131666
2,1.2299920260438737
1,1.07211510411895
0,1.434185790825722
2,0.9313886304372464
1,0.5916451637691011
0,0.8334561190648628
0,0.9294226057911604
0,0.7001028748393887
0,1.545175174023996
0,0.8952104166053223
0,1.6882762653465873
0,0.9583006907885764
1,1.0244370635667797
1,0.4638727956915432
1,0.5231859464467448
1,0.991103529501459
1,0.9231691500611984
1,0.5482757646622103
0,0.9596286842854054
1,0.9807100443085236
1,1.4568874458008183
0,0.6102127207713584
2,0.4493067391878848
0,1.075480593266207
0,0.8901904063585561
2,1.2668218144501675
0,0.9239254510218816
2,0.5225423090484662
0,1.257089885408277
0,1.040390783391103
0,0.8184882710372681
1,0.7537421215498056
0,1.6521026979717697
0,1.7346641870139976
2,1.000186058644886
2,0.0493357885712271
0,1.1507440115472587
1,1.014588508324721
1,0.9337850339268814
1,1.1704764910791712
0,0.5473818658202277
1,1.1960794864345416
1,0.8220469359113168
1,0.7756745480690488
1,1.1683951765298275
0,0.6857642074645581
0,1.727378959213862
1,0.5263236265564042
0,1.0669342894402127
2,0.523111945742357
2,0.6463099937400567
0,0.7124916890422803
0,0.9265735659933512
0,1.5962582464647994
2,1.3220611449117423
2,0.9299102135179282
2,1.2011990921829463
0,0.80784935108062
0,1.2909528654174656
0,1.313890618148719
1,0.9303989966807082
0,0.7664989914117095
1,0.6474704258904431
2,0.4839266785527913
1,0.8827931833433249
2,1.209549612366514
0,0.8304866141015168
0,0.8266785357263879
2,0.7159058468158275
0,1.5881406092499295
1,0.9076159671329952
0,0.6824695555165475
0,1.2727692915793192
1,1.192082562210827
1,1.6453274425473987
0,1.0568850268615502
2,1.0604778785685771
0,1.0345392372043427
0,1.0722653012123264
0,0.7588925502608392
0,1.0342814243527414
0,0.7080839894597375
1,1.1772470316064412
1,1.073947320138359
0,0.9197598689509618
0,1.2188056364756203
0,0.9988477556433972
2,1.0546167047021413
0,1.1934303614106063
1,1.4704176853631452
0,0.7984044535730854
0,0.9544823499785472
1,0.6165686701052098
2,0.6975220563078324
0,1.4674570704967218
0,0.9890241495779152
0,1.1767588160132618
0,0.8211371871188361
0,0.125130838689131
2,0.1433823964132442
2,0.9454840735216972
0,0.7571492677491278
0,1.4379516671274355
1,1.4144993399600594
0,0.5208913779795212
2,0.6842613809207025
2,0.7714426783739656
0,0.853081792628984
0,1.5887554080191535
0,1.9652543171624188
2,1.3510480747419815
0,1.1458100786397831
0,0.844461257338367
1,0.8603572854915456
0,1.215324631014541
0,0.9868701328851444
0,0.8730932867395618
2,0.5003237904990887
1,1.1320240911387032
2,0.915583052684326
0,0.7672605480234442
0,0.7520312833968319
0,1.253818656852956
0,1.056333121692489
2,1.7312572448088304
1,0.8817571466467483
0,0.760140081969837
1,1.4815251344455778
0,1.167039769765153
0,1.731108133893995
0,0.8925825895601047
1,1.3560799210597465
0,0.6107728719708239
0,1.2147535875201363
0,1.49005885662001
2,0.5322585015829868
2,0.9057857820378103
0,0.468629520520778
0,0.914057325799262
1,0.8668606722522237
0,0.9149444510574654
0,1.103565130265963
0,0.704640933834696
0,1.1239881401647276
1,0.9435936403594968
0,0.6993900592016189
0,1.3520419453350327
1,0.9657377982810548
2,0.8533814138261779
0,0.9057778659402516
0,0.6712455379167754
0,0.604631801947846
0,0.8968375402918127
1,1.060168110096411
2,0.701891359138588
2,0.6988157920397957
0,0.725750874226037
0,1.6739148209969703
1,0.935703024848181
0,1.0761656539947362
2,0.631048250782442
1,0.8672298549765292
1,0.8956620783929443
0,1.0482610484660873
2,0.7532647046912198
1,1.5289726041683025
0,0.9733299087793617
0,1.187767133626494
1,1.092886745248678
0,2.5139836441251724
0,0.5444612415659551
1,0.9527062155705162
0,1.3933776671241267
0,1.0519354945828927
2,0.4443204132843374
1,0.5182617313836881
2,0.4186608456881231
1,1.0701167671165308
2,1.7715366177578742
0,1.1183555072635167
1,1.0449428203572193
0,1.0556798521851638
0,0.91260731211156
1,0.6308705391866151
1,0.5484142914370977
2,0.1314922283601731
0,0.5425743380767485
0,1.6461480514603857
1,0.8001202369695197
1,1.1701416192114489
0,0.8943510504921623
1,1.0881687377161038
0,1.1395196873982636
0,0.9780195071359116
2,1.3684873119734673
0,1.1020191541207955
0,1.685716493525037
1,1.2439402645162527
0,1.0662375299473863
0,0.7658017038501153
0,0.9607989907613056
0,1.0447884576458932
0,0.5337026493068611
1,1.6030983748655094
1,0.8097819982273793
0,0.7972843754653239
1,0.6908654535276715
2,0.7390425872078854
0,1.2905961355083369
1,1.2288847417060502
1,1.135690746612852
1,0.857521583123571
1,1.5015147989774975
0,0.8312043110606162
0,1.838949295413388
0,1.2554076246016166
2,1.13954314448614
0,1.4464634111627692
0,0.5447976129568697
0,0.6388856840942531
0,0.9978829758643424
1,1.3733541744250597
0,0.6066625933452197
0,1.006197034441243
0,0.6638587325917342
0,1.5346425187577228
0,0.7882944913434927
2,0.1466207951476121
1,1.1767722773004154
0,0.7193965536188216
0,0.5807145584462905
1,1.209267678881757
0,1.3826971699996324
1,1.0410667321344251
0,1.2986008622389145
0,0.6523233154391623
0,1.13153569864778
0,1.3097941588553104
0,1.1479357912872965
1,1.0316438956649558
0,1.4736827727055015
2,0.8054636211093681
1,0.7482908722948878
0,0.8747162131308519
2,1.0904983234743213
0,1.3349557064955198
0,1.667679559786107
0,0.6059398506843079
2,0.1050120788702264
0,1.0266343769492892
1,0.6165451368113964
0,1.4081952112199465
2,0.366834369305594
0,1.6068448499780752
0,1.3014174622319397
0,1.3689474395374654
0,1.3725019283876918
2,1.2838597642427183
2,0.5740283331761482
1,1.5432465309895065
0,1.0042442920074568
1,1.0530672739346292
0,1.0362956797501388
1,1.2299408471717452
0,0.7145224498481184
0,2.2944875463377308
0,0.6085733978218277
1,1.1753935386131502
0,1.2460519621857309
0,1.0663946720909507
1,1.7309805343828666
0,0.7641131387633209
0,0.987896027459044
0,1.5114213423300962
0,0.6128134393815686
1,0.6029208142592775
0,1.4432719842004662
0,0.7531109668170757
0,1.0933612501137304
0,1.1697590780181604
0,0.8275251505888832
1,0.644072222589892
1,1.46669248324116
2,0.8063360941060425
0,1.4112600911800524
0,0.8901585678490846
1,1.249772078446994
0,0.8922105304608862
0,1.2386535951886222
0,1.1542498834996868
0,1.7834856920820226
0,1.382549738511159
1,1.016426502029674
0,1.1959457050015807
2,0.3502398334230749
0,0.838138391233826
0,1.6544397984064292
0,0.877701063528491
0,1.0561013047695833
0,1.2537239338469126
0,0.5222156445618684
1,0.9162283004755514
0,0.7336292345421498
0,2.340772603015236
0,0.8204224539496181
0,1.33019609564741
1,1.3066094252977796
2,0.9535800865062916
0,0.7621304118493395
0,0.7172010357720635
1,1.4985369423421275
1,1.0684826668538676
2,0.6193642042653733
1,1.195145774189655
1,0.7240440694910315
1,0.6422662605916107
0,1.8223788755573225
0,1.0684335378155652
1,1.1578583705047567
1,0.5917000828392243
1,1.099605587395157
0,0.6964590998419453
0,1.7259413011944966
2,1.0323178391230954
2,0.6898220866078459
0,0.7011153316100835
0,1.382533439028749
1,0.7145162750596227
0,1.4414717800419226
0,0.8818956990120332
1,0.9495954218267848
1,1.0798872036755842
2,1.0548874469915288
0,2.008800071361067
0,0.2807885391584932
0,0.3614383397805343
0,1.1094718808026869
2,0.5256827211478247
0,2.491842515809596
1,1.005753295862462
0,0.5736413673886882
2,0.8305918108570015
1,1.3366162231992569
0,1.3202561061859224
1,0.7280535357517692
0,1.1987065343496406
1,1.4501024576047143
0,0.9696683995642844
1,1.2316574277872974
1,1.3175218137606637
1,0.947748567013832
1,0.9666913376108832
1,0.4448454327365993
0,1.0289003386649247
1,0.9270184618128492
0,1.112095967521725
0,1.2942902059587595
0,0.699887886317982
0,0.8055701598067335
0,0.9553110925032806
0,0.7873966070716848
2,0.6393426526960866
1,1.1909013241743756
0,1.2530731472588164
1,1.1206892218503404
0,0.5648951802836564
0,0.6329204366801404
0,1.1472181543603592
0,1.2661010873658851
0,0.9065484537190986
0,0.6844174369436472
0,0.9668528762462624
0,1.6550820876319667
2,0.6015031135194266
0,0.890019186204313
0,1.1229605566513785
0,1.5931146176052948
0,1.210410438786767
0,0.7157069574262779
0,0.8907968015594177
1,0.4134202438563439
0,1.2535881521511651
1,1.0715710353584886
0,1.2884924430360911
1,1.021852692041989
1,1.110254949885871
0,1.2752840332838105
0,0.8624871107646753
0,1.261608971704221
0,0.6832310682181963
0,0.550607010210115
1,0.6402671881958779
0,1.2070477554705694
0,0.8317018484891046
0,1.0638516291075466
0,0.9465080388772558
1,0.8979671221267727
0,1.2789155757409951
0,0.9831693598966904
0,0.698846683847819
0,1.3601741544762298
2,0.9253902650139516
0,0.9609226352305876
0,1.7224870686874851
0,1.3905672014425905
0,0.5119732526556504
0,1.0651764717042624
0,1.577543329986666
0,1.1373199835379637
2,0.4985954354890767
1,1.001088538757018
1,1.083730024897874
0,0.3695945520242035
0,0.7732083544223087
0,0.7049771325264942
1,0.7711425576882222
1,1.1259929377454232
0,1.0785133045381494
1,0.9559081734484494
1,1.5715028220850495
1,1.1053372924465066
2,1.0923777734772095
0,1.297136325401198
2,0.6614055219312082
0,0.5439881362395336
0,1.251636140273717
1,1.332782411939946
1,0.9273269192517556
0,0.7836411950823956
2,0.5129890924547453
2,0.3322784141827546
1,1.1623893729199608
0,1.5821024611327623
1,0.96171009502632
1,0.7649888428389887
2,0.6217156273416435
0,1.904228560085356
0,2.215456772613038
0,1.1870017975933815
1,1.2281944397434472
0,1.102048785922931
2,0.6976166023284804
1,0.8945729035136765
2,1.3339642240604233
0,1.552911661249199
1,1.5439909447716786
2,0.5952017219349841
1,0.7349619756026295
0,0.832051087303626
0,0.5835522653010239
0,1.1648707330394918
0,1.4056073614742663
0,1.387590424424504
0,1.0065333619309644
0,1.4572085426923431
1,1.1762238067785806
1,1.104821701262154
0,0.7388974379232426
2,0.8200497888195174
2,0.5466138288456195
1,0.7078075181079275
0,1.187873139679937
0,1.581351875127269
0,1.7215334533724995
1,0.822452952888625
0,1.0543080705078864
0,1.4235087512254831
0,1.7613143494059498
2,0.8473795571464766
0,1.129030184523288
1,1.140145560711061
0,1.4710930282971044
0,1.007179649272473
2,0.6163044149388386
0,0.9861872582759472
0,1.1908124347311864
1,0.9858389886184118
2,0.3866282129074292
1,1.2450510038973452
1,1.2563300389764986
2,1.3496326758535464
1,0.7331729153318634
2,0.9797641544307684
1,1.0835886127434835
0,0.8102004668702423
2,0.4503333141198027
0,0.8322634991718019
2,1.0239777830647094
0,0.922410173885851
1,0.9517867294616148
0,0.8611145508684213
1,0.938110054629306
0,1.0811396351187472
0,0.4139318347411072
0,1.0133665789003317
2,0.8967635477753788
0,0.7890985461498867
0,0.748677949167643
0,1.933552713939661
0,1.2335054973998458
0,1.1106029882957391
1,0.9503781955352602
0,1.0092350748332135
0,0.9607787491007678
0,1.4379864808487353
0,0.930461870794092
1,1.2758703312642858
1,1.444466925989559
2,1.3193247887634811
0,1.249661074275024
0,0.9583188413073456
1,1.151516623633427
0,1.184146688159899
2,0.8295638947248563
1,0.8632090573034366
0,1.7606709935972198
0,0.9393881581109422
0,0.9304467202231876
0,0.8437113193123196
2,0.4533851535381906
1,1.3380733132764249
0,1.1529340951986455
2,0.9844308461602482
2,0.479081406072964
0,0.7540279989715939
1,0.9730666103489504
0,0.6628769730509705
1,1.4677851339138783
0,0.7509271286484135
1,1.2216585492333825
1,0.9265659509862876
1,0.8536715858036814
0,0.8929338010581778
0,0.8092039731978389
0,1.3917001267266205
1,0.9131531145538934
0,1.3945755549937644
0,0.5282636099057072
1,0.723926217578934
0,0.9816530826618096
0,1.296739854425141
1,0.6557976309763944
2,0.9618320267844068
1,1.5201179672649234
2,0.3908024137144897
2,0.6903439438869441
0,1.721142569513919
0,1.1749214173599962
2,0.6029716283242124
1,1.0773886881612516
1,1.6382316667983905
0,0.8446924790710568
0,0.4291100264212
1,1.661750895092608
2,0.8968519796658664
1,0.8315192223682288
1,0.9818470949368814
0,0.8942133650582491
2,0.7311192224719891
0,1.798962925666899
2,1.7486482334020366
1,0.4539654702609824
0,1.8476650897949831
1,0.7251888663334967
2,0.3351382960810837
0,1.0525964187216914
0,1.3304657279803678
0,0.7902201204719854
0,1.097803911881898
0,1.2318555499608133
0,1.621478290276004
0,1.1371827418012683
2,0.7360260311068028
0,1.2099612966631534
0,2.2523930134194643
0,1.5386311374310244
0,0.8260899394215359
0,2.1888606097028287
1,1.170842281996102
0,0.834560251817777
0,1.0405190898600836
0,0.7334394932327637
1,0.8200004560694647
0,1.1558218494699304
0,1.5284059514863202
0,1.4252390304412756
1,0.6027200776766217
0,0.8125350875769763
0,0.9414464112676916
1,0.9548476622731528
0,1.051762797924085
1,0.6286819948696238
2,0.7039762006031652
0,0.8078082525549335
1,1.369798175350068
0,0.7537515760735101
1,0.8077618962577726
0,1.8537666980120644
0,1.0755925372284296
0,1.7394438320370682
0,1.1702340412326189
2,1.6004899810037605
1,1.053160188535742
1,0.8594129861417029
0,1.0270722672969432
0,1.551652849121977
0,1.6356371945209958
2,0.7765305741123778
1,0.7781511933505949
2,0.8131139805473709
0,1.2519082254576683
1,0.993165342669898
1,1.100662218846992
0,0.9665589955753828
0,0.4636086709345824
2,0.5808658530904987
0,0.9772957075410336
1,0.7003168451473694
0,0.8955154233158282
0,1.327240860033271
1,1.81619964904587
0,0.8018835662385866
0,0.7767413143706674
0,1.6210497964352155
2,1.5357568905710652
1,1.5458159484767302
1,0.7663177210897061
1,0.9365481700531292
1,1.1695169764442412
0,0.9507819762661712
0,1.5045890083845288
1,1.0724389557689171
0,2.2041339764040835
1,0.963506089405768
1,0.5971751406226531
0,1.1214314804193473
0,1.0239389020516114
1,0.9500395366221142
0,1.4057830045595097
0,1.6307851258517871
0,0.990933336943783
0,1.3035979942698075
0,1.0181881221249682
0,0.3150234890045449
0,1.8858642876761005
0,0.6378603265989115
0,1.7523498090158127
1,0.5959221122842564
1,0.6909289016294335
2,1.0669183024642166
0,1.0029154731338394
0,1.1492307104734891
1,0.8810032117958715
1,0.5628241863214498
0,0.783579758677889
0,1.4190167820414672
0,0.5262064641627262
0,0.8248327326403453
2,1.106109458443882
0,0.4968752167610542
1,1.2847336433472956
0,0.6896304438702145
1,0.8420865173807784
1,1.0518089893149067
1,0.9031804951336536
0,0.7413552637945591
1,0.9590812945841662
2,0.9485413676349596
0,1.2871408433969131
1,0.9054751867075196
0,0.7944786379140951
0,0.8741732605486163
0,0.8714461584302176
0,1.3714297352018434
1,1.0875428804468463
0,1.050794307647152
1,1.1202883692513974
2,0.375510356798941
1,0.876545527419808
2,0.6597560196072441
0,1.4112568064946904
2,0.6983420066991923
0,1.3036044832031743
1,0.7556066313289959
0,0.7803642679716633
1,1.2336640044320006
0,0.7613262245662326
0,1.1723437871496056
1,1.2278886635982642
0,0.603705583925318
1,1.2553797807985911
1,0.8380671853425383
1,0.9923311832226888
0,0.4492095011953545
1,0.9530237094674012
2,0.6265908681634615
0,1.397120213020285
1,1.151393624480307
2,0.9397001820954072
0,0.4716427290429119
1,0.9080383024911498
1,1.2691977122340763
0,0.7229833147406457
0,1.1044747728813604
0,0.6949183028039556
0,0.897841176975305
0,1.2107974151542744
1,1.049194067052893
1,0.578281216591979
2,1.3793698247360453
0,1.3486569631150482
0,1.0319940648278134
0,0.7786074239730856
0,0.7497570728812091
0,0.8720478695253746
1,0.9419237949938408
0,1.0988773882920098
0,0.669360602641802
0,1.1515655826397069
1,1.6920992756445798
1,0.768027365041914
0,0.8985541986021994
0,0.609267263939842
0,1.1679477315242348
0,0.8130158162189223
1,1.112893965964133
1,0.9113802503611048
1,0.9897140056684184
1,1.1415147587905496
0,0.5516917128597356
0,1.1537339592536
0,0.7007780845221419
0,0.8034406831669685
1,0.4222982918011804
1,1.2182483079063222
1,0.8813392034008993
0,1.05804601364764
0,1.4975839553197297
2,0.6251443692586918
0,0.898306899534135
